filename,journal,year,paper_uuid,pred_label,reasoning,raw_response
EBSCO-FullText-04_17_2026 (8).md,Academy_of_Management_Journal,2020,EBSCO-FullText-04_17_2026 (8),1,"The paper focuses on inter-organizational relations in multipartner alliances, involves theory development and testing, and adopts a managerial viewpoint, meeting all the inclusion criteria.","{
    ""reasoning"": ""The paper focuses on inter-organizational relations in multipartner alliances, involves theory development and testing, and adopts a managerial viewpoint, meeting all the inclusion criteria."",
    ""decision"": 1
}"
EBSCO-FullText-04_17_2026 (9).md,Academy_of_Management_Journal,2020,EBSCO-FullText-04_17_2026 (9),0,"The paper focuses on internal corporate management, specifically coworker relationships and friendships within a virtual work setting, which does not align with the inter-organizational relations topic required for inclusion.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically coworker relationships and friendships within a virtual work setting, which does not align with the inter-organizational relations topic required for inclusion."",
    ""decision"": 0
}"
amj.2018.0685.md,Academy_of_Management_Journal,2020,amj.2018.0685,0,"The paper does not focus on inter-organizational relations but rather on how scandals affect the social status of organizations in relation to misconduct labeling by social control agents, thus not meeting the topic criteria.","{
    ""reasoning"": ""The paper does not focus on inter-organizational relations but rather on how scandals affect the social status of organizations in relation to misconduct labeling by social control agents, thus not meeting the topic criteria."",
    ""decision"": 0
}"
aoki2020.md,Academy_of_Management_Journal,2020,aoki2020,0,"The paper focuses on internal corporate management, specifically the role of material artifacts in managing the learning-performance paradox within an organization, and does not explicitly address inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically the role of material artifacts in managing the learning-performance paradox within an organization, and does not explicitly address inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026.md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026,0,"The paper focuses on corporate philanthropy driven by guilt from firm leaders due to harm-inflicting decisions like privatization, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management.","{
    ""reasoning"": ""The paper focuses on corporate philanthropy driven by guilt from firm leaders due to harm-inflicting decisions like privatization, which does not directly relate to inter-organizational relations or adopt a managerial viewpoint on external resource management."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (1).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (1),0,"The paper focuses on internal group dynamics and leadership within organizations, which does not align with the topic of inter-organizational relations, and thus does not meet the inclusion criteria.","{
    ""reasoning"": ""The paper focuses on internal group dynamics and leadership within organizations, which does not align with the topic of inter-organizational relations, and thus does not meet the inclusion criteria."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (10).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (10),0,"The paper focuses on internal organizational dynamics and toxicity, lacking an explicit inter-organizational relations perspective, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review.","{
    ""reasoning"": ""The paper focuses on internal organizational dynamics and toxicity, lacking an explicit inter-organizational relations perspective, and thus does not meet the topic criterion for inclusion in the 'External Resource Management' literature review."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (11).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (11),0,"The paper is an editorial discussing the importance of theoretical contributions and practical relevance in management research, but it does not focus on inter-organizational relations or adopt a specific managerial viewpoint on such relations.","{
    ""reasoning"": ""The paper is an editorial discussing the importance of theoretical contributions and practical relevance in management research, but it does not focus on inter-organizational relations or adopt a specific managerial viewpoint on such relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (12).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (12),0,"The paper focuses on internal corporate management, specifically board turnover and directors' characteristics, which does not meet the topic criterion of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically board turnover and directors' characteristics, which does not meet the topic criterion of inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (13).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (13),0,"The paper focuses on internal corporate management, specifically the roles and performance of business school professors and associate deans, which does not align with the topic of inter-organizational relations.","{
    ""reasoning"": ""The paper focuses on internal corporate management, specifically the roles and performance of business school professors and associate deans, which does not align with the topic of inter-organizational relations."",
    ""decision"": 0
}"
EBSCO-FullText-04_17_2026 (14).md,Academy_of_Management_Journal,2021,EBSCO-FullText-04_17_2026 (14),0,"The paper focuses on internal top management team gender diversity and its impact on firm strategic orientation, which does not involve inter-organizational relations, thus not meeting the topic criterion.","{
    ""reasoning"": ""The paper focuses on internal top management team gender diversity and its impact on firm strategic orientation, which does not involve inter-organizational relations, thus not meeting the topic criterion."",
    ""decision"": 0
}"
